# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = low_dim_gauss_mix_model
# start_datetime = 2026-08-20 13:55:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /home/m0hawk/Documents/apin/stan/data/low_dim_gauss_mix.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/low_dim_gauss_mix/rep1/chain_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/low_dim_gauss_mix__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,theta
-2108.3848,0.86148797,0.70764771,2,3,0,2109.6834,-2.7551866,2.9451059,1.0842851,1.0391405,0.59849694
-2106.4591,0.95272358,0.70764771,2,7,0,2110.4904,-2.7146074,2.8669898,1.0381138,1.0374822,0.59210054
-2106.6026,0.85733229,0.70764771,2,3,0,2108.5346,-2.773017,2.8124703,1.041078,1.0317145,0.59828244
-2109.0787,0.91267074,0.70764771,2,3,0,2109.5091,-2.6765317,2.9004793,0.97193751,1.0278471,0.64800092
-2110.3292,0.9835644,0.70764771,3,7,0,2112.1738,-2.7960281,2.8359094,1.0444324,1.0212273,0.57464553
-2109.4445,0.90590229,0.70764771,2,7,0,2113.7573,-2.7813631,2.9784637,1.0520719,0.99810412,0.59215412
-2106.2648,1,0.70764771,3,7,0,2110.9509,-2.7597061,2.8299382,0.97451948,1.0445664,0.61969114
-2105.5401,0.8355637,0.70764771,2,7,0,2108.0826,-2.7204192,2.7985503,1.0299479,1.0399595,0.61286236
-2107.473,0.8524313,0.70764771,2,3,0,2108.6434,-2.7338858,2.9268431,1.038229,0.9459563,0.64095366
-2105.9551,0.96351562,0.70764771,2,3,0,2108.7459,-2.7534891,2.8261038,1.0375636,1.0251413,0.59873246
-2108.8422,0.66312487,0.70764771,2,3,0,2111.0015,-2.7609681,2.862177,0.95634,0.98580873,0.63960095
-2108.5306,1,0.70764771,3,7,0,2109.4004,-2.7235576,2.8781651,1.1085415,1.0524602,0.60652844
-2108.4543,0.99765982,0.70764771,3,7,0,2109.3253,-2.7611653,2.8552703,0.95917518,0.98518099,0.63732169
-2105.5693,0.91882988,0.70764771,3,7,0,2110.9667,-2.6858542,2.892244,1.0595331,1.0035271,0.62812577
-2106.8475,0.9081669,0.70764771,2,3,0,2107.4599,-2.6925061,2.9214779,1.087746,1.0147228,0.62975079
-2105.9203,0.87286378,0.70764771,2,3,0,2108.0703,-2.7174041,2.8174269,1.0693945,1.0254065,0.62201812
-2109.0202,0.67166696,0.70764771,2,7,0,2112.5815,-2.6233311,2.9292248,1.0779441,0.98569665,0.62671136
-2105.4985,1,0.70764771,2,3,0,2109.2623,-2.7229866,2.7994918,1.008267,1.0146424,0.62461525
-2106.2906,0.70121149,0.70764771,2,3,0,2110.0899,-2.722094,2.8590438,1.0318403,1.099123,0.61609303
-2105.1567,0.99127031,0.70764771,2,3,0,2106.8133,-2.7610262,2.8213946,1.0339077,1.0426313,0.62411891
-2109.0302,0.64166941,0.70764771,2,3,0,2111.5157,-2.6287036,2.8574258,1.0493724,1.0685734,0.63702898
-2105.515,0.83991327,0.70764771,2,3,0,2111.1712,-2.6960405,2.9321852,1.0408256,1.0024546,0.61828044
-2106.2834,0.97521155,0.70764771,3,7,0,2107.0596,-2.7251301,2.8009649,1.0067724,1.0089525,0.63987171
-2105.1342,1,0.70764771,2,3,0,2106.4737,-2.7114328,2.8825876,1.0207983,1.0602733,0.62609128
-2105.1342,0.51860547,0.70764771,2,3,0,2111.1565,-2.7114328,2.8825876,1.0207983,1.0602733,0.62609128
-2104.9816,0.96110436,0.70764771,3,7,0,2106.1379,-2.733673,2.9132854,1.0217731,0.99210334,0.61828796
-2105.8944,0.83762719,0.70764771,3,7,0,2108.424,-2.7012362,2.8094121,1.0187226,1.066316,0.62035482
-2106.6172,0.95363102,0.70764771,2,3,0,2106.9078,-2.6702056,2.8434682,1.0121952,1.0710435,0.62220054
-2105.6661,0.94559407,0.70764771,2,7,0,2108.2309,-2.721146,2.8291361,1.0053851,0.98822411,0.63266347
-2105.4447,0.96630274,0.70764771,2,3,0,2106.3754,-2.7144197,2.9011856,1.0200407,1.0572083,0.60876065
-2109.5116,0.40562189,0.70764771,2,3,0,2112.3643,-2.6942367,2.9389651,1.0035712,1.0142841,0.58067491
-2108.0157,1,0.70764771,3,7,0,2111.1999,-2.6960382,2.8681604,1.0316817,1.0581414,0.65658811
-2107.6647,0.95930421,0.70764771,3,7,0,2110.1841,-2.7420379,2.8148946,0.98370692,1.0262833,0.59050005
-2108.2611,0.82939096,0.70764771,3,7,0,2112.4434,-2.7180249,2.8436981,1.0664403,1.0175342,0.65837871
-2106.0989,0.98024503,0.70764771,3,7,0,2109.2168,-2.6949904,2.9249391,1.0088775,1.0027702,0.63677441
-2105.9426,0.84169418,0.70764771,2,3,0,2109.6386,-2.7108033,2.8619091,0.98083483,1.0434706,0.61428021
-2107.9897,0.86620463,0.70764771,2,7,0,2109.1794,-2.7453232,2.8803568,1.0737537,0.99644494,0.65541145
-2107.0543,0.86647185,0.70764771,3,7,0,2111.1555,-2.8216533,2.8611821,1.010938,0.99468529,0.62144216
-2110.9353,0.71088416,0.70764771,2,3,0,2112.5441,-2.8507788,2.9349579,1.0851497,0.98814277,0.62977631
-2106.216,1,0.70764771,2,3,0,2111.1291,-2.8043363,2.8924453,1.0174827,1.0015554,0.62791035
-2108.0128,0.88110471,0.70764771,2,7,0,2108.9654,-2.7979244,2.8999323,0.98020287,1.0594019,0.63906528
-2106.1439,0.94063511,0.70764771,2,7,0,2110.8971,-2.6999281,2.8441614,1.0253525,0.97058238,0.60726413
-2105.4608,0.85868634,0.70764771,2,3,0,2107.6706,-2.7327673,2.803558,1.0174811,1.0323127,0.60887229
-2105.2197,0.99306183,0.70764771,3,7,0,2106.3976,-2.6987662,2.9071208,1.0112137,1.0170685,0.6147209
-2107.9496,0.72951996,0.70764771,3,7,0,2110.4437,-2.7875937,2.8843615,1.0155419,0.97531759,0.65068557
-2105.538,0.9764967,0.70764771,2,3,0,2108.8143,-2.7303187,2.9230735,0.99438921,1.0336616,0.6194734
-2107.5386,0.87015147,0.70764771,2,3,0,2108.5252,-2.7511584,2.8975184,0.95664756,1.0317853,0.62586569
-2108.952,0.91328259,0.70764771,3,7,0,2110.9815,-2.6736435,2.8027877,1.104505,1.0107103,0.62009262
-2106.212,0.96420521,0.70764771,3,7,0,2111.7099,-2.7959131,2.8450693,0.99548963,1.0428684,0.61212614
-2105.7965,0.72697193,0.70764771,3,7,0,2110.185,-2.7557927,2.8901973,0.98450586,1.0294503,0.63090785
-2105.3089,0.98342672,0.70764771,3,7,0,2107.0791,-2.7172872,2.8833497,1.0680324,1.0006792,0.62123964
-2106.2114,0.77581704,0.70764771,2,3,0,2107.2462,-2.7253102,2.9387603,1.0654596,0.98215898,0.61672721
-2106.2786,0.81682707,0.70764771,3,7,0,2109.1621,-2.6987102,2.9366842,1.0031349,1.0555566,0.61767547
-2104.9808,1,0.70764771,2,3,0,2106.0735,-2.7568979,2.8222763,1.019907,1.0347528,0.62538791
-2105.9559,0.81476867,0.70764771,2,3,0,2108.1264,-2.774701,2.8636218,1.0547439,1.0617874,0.6139615
-2108.2501,0.8954664,0.70764771,3,7,0,2109.2455,-2.7582067,2.8912579,0.95382367,1.0177232,0.63522457
-2107.7747,0.90202381,0.70764771,3,7,0,2111.5319,-2.6710068,2.8980169,1.089476,1.0425361,0.6103307
-2106.5887,0.9155167,0.70764771,2,7,0,2110.4927,-2.7378928,2.8762178,0.9863796,0.98641436,0.60151638
-2105.5951,0.95878162,0.70764771,2,3,0,2107.5027,-2.7601814,2.8767255,1.0088879,0.98232204,0.60965314
-2106.6858,0.89745827,0.70764771,2,7,0,2107.7721,-2.8070881,2.8833359,0.99794005,1.0046043,0.6129461
-2107.146,0.87888779,0.70764771,2,7,0,2109.9224,-2.705499,2.8991081,1.0153168,1.0505206,0.6515222
-2108.8411,0.58306107,0.70764771,2,7,0,2111.9332,-2.7885846,2.7498809,1.0223303,1.0565706,0.64316361
-2109.587,0.98470875,0.70764771,2,7,0,2112.0618,-2.6769134,2.9114858,0.9775274,1.0381596,0.65323441
-2105.9114,0.92969879,0.70764771,2,3,0,2111.3271,-2.7232764,2.8950077,1.0550872,1.0129928,0.64411225
-2108.7608,0.86452546,0.70764771,2,7,0,2109.7193,-2.6977838,2.8505674,1.1029979,0.95044616,0.62949944
-2108.1035,0.84307161,0.70764771,2,3,0,2111.7124,-2.7192108,2.887698,1.0755112,0.92972053,0.62002682
-2106.0193,0.96222953,0.70764771,3,7,0,2109.6433,-2.7260922,2.8547628,1.0125516,0.9704365,0.63788889
-2106.0171,0.91956196,0.70764771,2,7,0,2108.5688,-2.7458478,2.9323865,1.0161625,0.971418,0.62507635
-2105.3739,0.96828342,0.70764771,3,7,0,2107.2842,-2.7526118,2.8541449,0.99370188,0.99496924,0.62139336
-2107.1001,0.70333128,0.70764771,2,3,0,2108.6328,-2.7907695,2.8971164,1.0619264,1.0725966,0.62862023
-2106.6475,0.89649897,0.70764771,3,7,0,2109.7071,-2.6805076,2.859663,0.99571076,0.97377861,0.6196811
-2107.6186,0.69243667,0.70764771,2,3,0,2109.9306,-2.7362368,2.7802056,0.99028489,1.0153096,0.59659248
-2106.9123,1,0.70764771,2,3,0,2108.9199,-2.6907081,2.8550772,0.98248208,1.0719252,0.61376114
-2105.333,0.99998529,0.70764771,3,7,0,2107.7333,-2.748202,2.8673114,1.0092216,1.0716203,0.6257599
-2105.4806,0.95067852,0.70764771,3,7,0,2106.6674,-2.703397,2.873253,1.0331335,0.99548955,0.63978204
-2105.2476,0.99437617,0.70764771,3,7,0,2106.3504,-2.722769,2.8763352,1.0091359,0.99254531,0.63498575
-2105.2476,0.60899587,0.70764771,2,3,0,2110.9027,-2.722769,2.8763352,1.0091359,0.99254531,0.63498575
-2106.2282,0.95325577,0.70764771,3,7,0,2106.8391,-2.7548143,2.8816424,1.042844,0.99632219,0.64726716
-2105.3142,0.95001739,0.70764771,2,3,0,2107.515,-2.7401224,2.8917302,1.0474178,1.0596656,0.61519772
-2105.569,0.9821107,0.70764771,3,7,0,2106.7632,-2.7159389,2.8657721,0.99004041,1.0565673,0.61767658
-2106.176,0.95858917,0.70764771,2,3,0,2106.9217,-2.696302,2.8182675,1.0042321,1.0708089,0.6223209
-2105.3313,0.66088739,0.70764771,2,7,0,2109.4613,-2.7691224,2.8797402,1.0267023,1.0247687,0.63745789
-2105.3765,0.98202299,0.70764771,3,7,0,2106.2321,-2.698935,2.8411677,1.0481063,1.0451979,0.62609312
-2106.2269,0.90734836,0.70764771,2,7,0,2107.9077,-2.7566332,2.9429807,1.0670627,1.005443,0.6249594
-2105.7004,0.90060793,0.70764771,2,7,0,2108.0451,-2.7138735,2.8920594,1.058892,1.0508515,0.61049615
-2105.5528,0.72593897,0.70764771,3,7,0,2108.4509,-2.7585764,2.820664,1.0469752,1.0433729,0.63037428
-2105.5689,0.79340851,0.70764771,2,7,0,2107.5646,-2.7170918,2.8352456,1.0236103,0.9883669,0.6370832
-2107.7517,0.59087085,0.70764771,2,3,0,2113.6229,-2.6309196,2.8696289,1.020633,1.0419924,0.61644914
-2106.6266,0.95055991,0.70764771,3,7,0,2110.3786,-2.6987159,2.8047688,1.0053851,1.0819352,0.61838025
-2107.8644,0.8083089,0.70764771,3,7,0,2111.7561,-2.81392,2.866138,1.0732372,1.0444889,0.63399274
-2106.1297,0.88991911,0.70764771,3,7,0,2109.5508,-2.6871003,2.8461026,0.99759003,0.99647964,0.61033128
-2105.8404,0.99931694,0.70764771,2,3,0,2106.4546,-2.7113337,2.823076,0.99542456,0.99752238,0.61290152
-2106.2279,0.80868566,0.70764771,3,7,0,2109.5714,-2.6701638,2.8823276,1.0264612,1.0203204,0.60377031
-2107.4747,0.78598191,0.70764771,3,7,0,2110.5071,-2.8256476,2.8515177,1.0428876,1.0136887,0.63572068
-2105.5449,0.89015151,0.70764771,2,3,0,2108.4465,-2.7895246,2.8787872,1.0478194,1.0216063,0.62327317
-2105.7361,0.95225166,0.70764771,2,7,0,2106.651,-2.7761439,2.8919377,1.0468518,0.97953975,0.62498754
-2105.6491,1,0.70764771,3,7,0,2106.1089,-2.7774047,2.8826168,1.0518358,0.99668268,0.63148974
-2107.3816,0.79148996,0.70764771,2,3,0,2108.3354,-2.7723462,2.8854156,1.0604858,0.94362556,0.62467159
-2107.2707,0.97137847,0.70764771,2,3,0,2109.3063,-2.7786561,2.9340195,1.0578271,0.98996317,0.6018391
-2110.0456,0.92057379,0.70764771,3,7,0,2111.8475,-2.8273037,2.8759457,1.0051141,1.1138392,0.63945378
-2110.395,0.99684351,0.70764771,2,3,0,2111.0059,-2.8150778,2.9132957,1.0090419,1.1239775,0.64054922
-2106.6718,0.95591789,0.70764771,3,7,0,2113.6459,-2.6956193,2.8693089,1.0660976,0.96560545,0.63723252
-2106.5955,0.89095605,0.70764771,3,7,0,2110.2989,-2.7541541,2.8853446,0.99719498,1.0368509,0.64738691
-2107.7136,0.75487146,0.70764771,3,7,0,2110.8316,-2.7385724,2.8214684,1.0581649,0.97391454,0.59444796
-2107.6099,1,0.70764771,3,7,0,2109.0312,-2.7198985,2.8042854,0.99748488,1.0680199,0.64694001
-2106.5673,1,0.70764771,3,7,0,2108.4782,-2.7344066,2.876854,1.036042,1.0342319,0.65215668
-2107.8096,0.94390629,0.70764771,3,7,0,2109.1645,-2.7775033,2.8790855,1.0328856,1.0641977,0.58759667
-2105.0532,1,0.70764771,2,3,0,2107.8743,-2.7366504,2.8768187,1.0029585,1.0189909,0.63408994
-2105.05,0.92703652,0.70764771,3,7,0,2106.391,-2.7485234,2.8539416,1.0391692,1.0311442,0.60694807
-2105.9042,0.91063991,0.70764771,3,7,0,2106.6651,-2.7017357,2.8808383,1.0345543,1.0441636,0.64276482
-2107.0771,0.80651633,0.70764771,2,3,0,2109.6672,-2.7594756,2.8781054,1.0228019,0.94136473,0.6314015
-2109.4257,0.76114794,0.70764771,2,7,0,2111.6942,-2.7373608,2.9520636,1.1100163,1.0411718,0.605733
-2108.3145,1,0.70764771,3,7,0,2111.8009,-2.8214373,2.8542109,1.0231984,0.96589581,0.63609663
-2110.987,0.63680866,0.70764771,2,3,0,2115.4763,-2.7688765,2.8818825,0.97845353,0.97889766,0.66447225
-2113.1841,0.87813436,0.70764771,3,7,0,2116.3967,-2.7844178,2.8008514,0.96421349,1.0473498,0.66848531
-2106.9943,1,0.70764771,2,7,0,2113.6745,-2.7162021,2.9731992,1.0177671,1.0644817,0.61662934
-2107.2118,0.98269464,0.70764771,2,3,0,2108.3541,-2.7770429,2.8027664,1.0083799,1.0549184,0.59516617
-2105.5939,0.8747256,0.70764771,2,3,0,2109.0967,-2.7120935,2.9006785,1.0063894,1.0624749,0.6128161
-2105.0572,0.99790579,0.70764771,3,7,0,2106.1471,-2.7133831,2.850053,1.0406564,0.98833085,0.62838412
-2104.7697,0.99915316,0.70764771,3,7,0,2105.4331,-2.7420593,2.8895398,1.0360367,0.99770808,0.6141154
-2104.9263,0.97127507,0.70764771,3,7,0,2105.4364,-2.7466734,2.8854889,1.0353837,1.012457,0.63539388
-2105.4418,0.9888709,0.70764771,3,7,0,2105.7234,-2.7746669,2.8883715,1.0320089,1.0253623,0.6059804
-2109.2096,0.80050774,0.70764771,3,7,0,2109.8717,-2.7625127,2.9176089,1.0935884,0.98292038,0.59310572
-2108.5816,0.96165508,0.70764771,2,3,0,2110.1252,-2.7352337,2.9676428,1.0827721,0.99567453,0.5994424
-2108.9345,0.82246814,0.70764771,2,7,0,2114.4918,-2.8331231,2.8435286,1.0553828,0.96691819,0.61464472
-2111.1438,0.94056816,0.70764771,2,3,0,2111.8512,-2.8467182,2.8530893,1.0827644,0.95917225,0.61015491
-2106.0336,1,0.70764771,3,7,0,2110.9325,-2.7589516,2.9318514,1.0683093,1.0093673,0.62251016
-2105.1906,0.93701762,0.70764771,2,3,0,2107.4077,-2.7556346,2.8395899,1.048385,1.0065796,0.61257375
-2104.6891,0.81324705,0.70764771,3,7,0,2106.5689,-2.7537375,2.8957654,1.0342167,1.0222209,0.62610571
-2104.917,0.95600212,0.70764771,3,7,0,2105.2143,-2.7600105,2.8380603,1.0135571,1.0448037,0.61882222
-2108.3839,0.74568363,0.70764771,2,3,0,2109.8155,-2.6454688,2.8379004,1.0059891,1.0448336,0.6424784
-2105.5032,0.988732,0.70764771,2,7,0,2109.8941,-2.7477308,2.8575085,0.98574779,1.0423503,0.62727797
-2105.8013,0.94266143,0.70764771,2,7,0,2107.0048,-2.7281635,2.908462,1.0259263,0.97050887,0.60876931
-2107.5807,0.61795697,0.70764771,3,7,0,2110.1207,-2.7137587,2.9617767,1.0063824,1.0573187,0.64222398
-2106.6979,0.79897765,0.70764771,3,7,0,2110.1446,-2.7902778,2.8030939,1.0320227,1.055703,0.60596059
-2109.6543,0.86390798,0.70764771,2,3,0,2110.4869,-2.7713854,2.95607,1.0467456,1.118898,0.60352778
-2108.2765,0.97229391,0.70764771,2,3,0,2111.6512,-2.7827152,2.8294585,1.0557556,1.1164798,0.61958892
-2105.3544,0.9604719,0.70764771,2,3,0,2110.2478,-2.7514611,2.8301561,1.0094403,1.0677366,0.62088861
-2108.0221,0.85084336,0.70764771,3,7,0,2109.4074,-2.8105411,2.9547527,1.0480533,1.0254382,0.63574786
-2107.9709,0.96559714,0.70764771,3,7,0,2109.9344,-2.7730409,2.9592571,1.0650711,1.0520024,0.63975534
-2106.5507,1,0.70764771,3,7,0,2108.9811,-2.692655,2.9024671,1.0023235,0.98821466,0.60246233
-2105.2689,0.61862464,0.70764771,2,5,0,2109.2193,-2.7314978,2.9320018,1.0189911,1.0301844,0.6298298
-2105.7738,0.79252705,0.70764771,2,3,0,2108.1906,-2.7824262,2.8883695,1.0112262,0.99465163,0.61027453
-2106.7569,0.66822094,0.70764771,2,7,0,2109.671,-2.6710511,2.9359496,1.0685752,0.99739853,0.62555724
-2105.065,1,0.70764771,3,7,0,2106.79,-2.7272851,2.8500789,1.0605049,1.0130789,0.6241717
-2107.8175,0.67778239,0.70764771,2,3,0,2108.9333,-2.7115686,2.9513597,0.99605435,1.0785882,0.63754277
-2106.4663,1,0.70764771,2,3,0,2107.8939,-2.7293889,2.8799694,1.002206,1.0867752,0.63624011
-2107.6758,0.95576555,0.70764771,3,7,0,2109.0797,-2.7902075,2.8650261,1.0560737,0.962465,0.6030335
-2106.8982,0.86191214,0.70764771,3,7,0,2109.5403,-2.683089,2.9356451,1.032266,1.039593,0.64277622
-2105.1836,0.95376299,0.70764771,3,7,0,2108.7271,-2.730943,2.8463289,0.99599408,1.034046,0.63041753
-2105.5507,0.88084017,0.70764771,3,7,0,2107.1135,-2.7496455,2.9159401,1.0460899,0.98299018,0.61318127
-2105.7228,0.93300365,0.70764771,3,7,0,2107.8628,-2.6875235,2.833723,1.0365524,1.0417786,0.63291616
-2105.1716,0.68093338,0.70764771,3,7,0,2108.1306,-2.7242265,2.9294016,1.0241135,0.99570414,0.62231873
-2104.83,0.93107247,0.70764771,3,7,0,2107.2479,-2.6952579,2.8789137,1.0231436,1.0236391,0.62257561
-2106.3019,0.76149608,0.70764771,2,7,0,2107.5127,-2.6989524,2.9583569,1.0225843,1.0218376,0.61113322
-2105.8111,0.99626466,0.70764771,2,7,0,2106.8054,-2.7183546,2.9338462,1.0124132,1.0390675,0.60735966
-2107.4431,0.75909637,0.70764771,2,3,0,2112.57,-2.8073867,2.9032731,0.99031601,1.0705095,0.61743216
-2106.5614,0.93939786,0.70764771,3,7,0,2109.4189,-2.7903546,2.9481068,1.0313913,1.0354061,0.61527843
-2104.9562,1,0.70764771,2,7,0,2106.5945,-2.7425526,2.8260327,1.0150497,1.004763,0.62599162
-2108.8353,0.76443631,0.70764771,2,3,0,2109.4714,-2.6722389,2.8291287,1.0133681,1.118149,0.60738245
-2106.1221,0.98123372,0.70764771,2,3,0,2110.1531,-2.6779286,2.8663589,1.0282829,0.979082,0.63544936
-2108.4889,0.7355186,0.70764771,2,3,0,2110.8764,-2.6638725,2.8899552,1.0865173,0.97112208,0.64428184
-2105.7822,0.96018185,0.70764771,3,7,0,2110.5983,-2.7723083,2.8709193,1.0619964,1.0494521,0.62008821
-2105.9183,0.9843799,0.70764771,3,7,0,2107.3791,-2.7076755,2.8453954,1.0329888,0.97301804,0.63693066
-2105.546,0.96447906,0.70764771,2,7,0,2106.9113,-2.7443368,2.8245581,1.026817,0.98102172,0.63014348
-2105.5249,0.9645848,0.70764771,3,7,0,2106.7322,-2.7618046,2.913618,1.0480964,0.98863734,0.62870685
-2105.7539,0.98309298,0.70764771,3,7,0,2106.7322,-2.7875947,2.8852527,1.0084253,1.0570036,0.6175646
-2106.5358,0.92817111,0.70764771,2,3,0,2107.1713,-2.7754443,2.8854884,0.97937827,1.0645205,0.62087615
-2105.7632,0.93667919,0.70764771,3,7,0,2108.8654,-2.690009,2.844533,1.0285611,0.98549464,0.60945407
-2104.9312,0.88502198,0.70764771,3,7,0,2107.5577,-2.747195,2.914081,1.0266481,1.0354171,0.62745982
-2107.3938,0.84980154,0.70764771,2,3,0,2107.5162,-2.8053261,2.8541547,1.026653,0.97259652,0.6380942
-2108.5205,0.78590204,0.70764771,3,7,0,2111.6077,-2.7440745,2.9270177,1.0658077,1.1133779,0.62865113
-2105.3352,1,0.70764771,2,3,0,2108.9861,-2.7297671,2.8189501,1.001551,1.0535249,0.61884188
-2105.1869,0.99990542,0.70764771,3,7,0,2105.949,-2.7260117,2.8836026,0.99651233,0.9952249,0.62157427
-2106.1632,0.92779962,0.70764771,3,7,0,2106.9217,-2.7352696,2.8892354,1.0562817,1.080731,0.62645906
-2107.6633,0.93872501,0.70764771,2,3,0,2107.8724,-2.7332352,2.8914202,1.0773741,1.0966551,0.6212123
-2109.5092,0.79995335,0.70764771,3,7,0,2112.799,-2.723895,2.966861,0.96982229,0.964502,0.62734191
-2109.5938,1,0.70764771,3,7,0,2110.9091,-2.6711321,2.818997,1.0924903,1.0886119,0.61500999
-2105.3366,0.95739309,0.70764771,2,7,0,2110.3442,-2.7404404,2.8089402,1.0357987,1.0216934,0.6106257
-2107.25,0.76456003,0.70764771,2,3,0,2109.0714,-2.798441,2.9435506,1.0290046,1.0523257,0.63444641
-2105.7425,0.99408241,0.70764771,3,7,0,2107.5442,-2.7913792,2.9074338,1.0362102,1.0371689,0.62292476
-2106.512,0.78036633,0.70764771,2,3,0,2107.8013,-2.7974905,2.8131115,1.0446191,1.03897,0.63008009
-2105.7515,0.91048218,0.70764771,2,3,0,2108.9315,-2.7641898,2.8874438,1.0417153,0.96989605,0.62921136
-2105.9764,0.72496297,0.70764771,2,7,0,2107.9476,-2.7151043,2.8267294,1.0194029,1.0854833,0.61686353
-2105.9967,0.91667196,0.70764771,3,7,0,2107.9649,-2.6994426,2.9308561,1.0323878,0.97071749,0.62149059
-2105.7603,0.98860548,0.70764771,3,7,0,2107.1502,-2.7720424,2.8718463,1.0182496,1.0796592,0.62196686
-2109.0203,0.70302701,0.70764771,2,7,0,2111.0916,-2.6114797,2.8521271,1.0422508,0.98024765,0.62030333
-2111.0454,0.49271528,0.70764771,2,7,0,2117.9323,-2.7399624,2.8474809,1.1028998,1.1014561,0.59413464
-2106.095,0.93384725,0.70764771,2,3,0,2112.5518,-2.7258818,2.8252353,1.0115337,0.98722066,0.64032748
-2106.9387,0.53981008,0.70764771,3,7,0,2110.4934,-2.7519731,2.8146532,1.0790051,1.0124413,0.63628925
-2106.7215,1,0.70764771,3,7,0,2107.8081,-2.7764825,2.7976403,0.99309131,1.047771,0.60525284
-2105.9815,0.83318619,0.70764771,2,3,0,2108.8377,-2.7686724,2.849366,1.0414811,1.0432801,0.60031262
-2107.4247,0.88417533,0.70764771,2,3,0,2108.8064,-2.7540027,2.9111145,1.0358401,0.93442049,0.62576364
-2107.7481,0.93613742,0.70764771,3,7,0,2111.2326,-2.6782442,2.8518357,1.0615299,1.0252507,0.5919464
-2109.331,0.44335418,0.70764771,2,7,0,2114.8993,-2.7740058,2.7206076,1.0098445,1.0001979,0.6297681
-2107.8155,0.90816069,0.70764771,3,7,0,2113.0455,-2.7976765,2.7749085,1.0217765,0.98461322,0.62439469
-2106.3041,0.81975702,0.70764771,2,3,0,2110.5933,-2.7237663,2.9404011,1.0122083,1.0352656,0.64102115
-2106.3187,0.96623676,0.70764771,3,7,0,2108.7613,-2.70669,2.9207385,1.0305175,1.0816329,0.62765527
-2108.7288,0.81052475,0.70764771,2,7,0,2110.5974,-2.798326,2.8249606,1.0811152,0.96047907,0.62433963
-2107.1256,0.92898282,0.70764771,3,7,0,2110.5958,-2.6730041,2.9406284,1.039168,0.97879506,0.60710175
-2107.2075,0.98583936,0.70764771,2,7,0,2108.9974,-2.775012,2.8286661,1.054514,0.95613687,0.62782859
-2108.0186,0.98892556,0.70764771,3,7,0,2109.2922,-2.6939914,2.9122979,1.0349397,1.0999322,0.60036425
-2106.1608,1,0.70764771,3,7,0,2109.3394,-2.7335311,2.9587746,1.0345306,0.98253327,0.62381748
-2108.9838,0.92654806,0.70764771,2,3,0,2109.4474,-2.8312046,2.8282476,0.99889683,1.0999397,0.62075545
-2107.593,0.96945066,0.70764771,2,7,0,2110.1382,-2.7454981,2.9413359,0.99445725,1.0966446,0.61157612
-2107.3249,0.76754462,0.70764771,2,7,0,2112.1553,-2.726243,2.8100714,0.99638897,1.0025012,0.64848872
-2110.5054,0.76978253,0.70764771,3,7,0,2113.9947,-2.7658033,2.8323865,1.0274311,1.1727588,0.62452142
-2108.3187,0.98769717,0.70764771,3,7,0,2114.7905,-2.7033393,2.8799081,1.0609934,0.9281129,0.63809415
-2108.1378,0.89256607,0.70764771,3,7,0,2112.5316,-2.7343994,2.7644601,0.99028154,1.098138,0.60882572
-2108.7305,0.81812996,0.70764771,3,7,0,2113.4186,-2.7539819,2.9549743,0.97638742,0.96429148,0.61653469
-2107.5932,0.72076429,0.70764771,3,7,0,2112.923,-2.6801467,2.8526774,1.0655659,1.0291317,0.64961824
-2106.9108,0.9813962,0.70764771,3,7,0,2110.0953,-2.7640324,2.8616664,1.013242,1.0589702,0.59091552
-2106.8669,0.66622446,0.70764771,3,7,0,2111.3559,-2.7118113,2.8567654,1.0899779,0.97574426,0.62599531
-2106.6169,0.88960991,0.70764771,3,7,0,2110.0411,-2.7621633,2.8336494,0.96986679,1.0226629,0.61319783
-2106.0155,0.68107575,0.70764771,2,3,0,2113.2136,-2.7541756,2.8511031,1.0377872,0.9592756,0.62676145
-2105.0352,0.94856823,0.70764771,2,3,0,2107.3161,-2.7047233,2.9092563,1.023092,1.0209286,0.63028044
